customer_id,gender,age_group,region,product_category,purchase_channel,platform,customer_rating,review_text,sentiment,response_time_hours,issue_resolved,complaint_registered
12532,other,36-45,west,automobile,online,bigbasket,1,product stopped working after few days.,negative,55,no,yes
12533,male,36-45,central,books,online,facebook marketplace,2,not worth the price.,negative,38,yes,yes
12534,male,26-35,south,books,online,ajio,3,works fine but could be better.,neutral,21,yes,no
12535,male,18-25,east,sports,online,paytm mall,2,product stopped working after few days.,negative,26,yes,yes
12536,other,60+,central,home & kitchen,online,amazon,5,fast delivery and great packaging.,positive,52,no,no
12537,female,60+,south,sports,online,myntra,3,"product is okay, nothing special.",neutral,57,no,no
12538,male,46-60,south,beauty,online,myntra,4,excellent product! exceeded expectations.,positive,34,yes,no
12539,male,18-25,south,sports,online,amazon,1,late delivery and poor packaging.,negative,42,yes,yes
12540,male,60+,east,groceries,online,reliance digital,3,"delivery was fine, product is decent.",neutral,51,no,no
12541,other,36-45,east,automobile,online,paytm mall,1,product stopped working after few days.,negative,1,yes,yes
12542,female,36-45,west,beauty,online,paytm mall,2,product stopped working after few days.,negative,60,no,yes
12543,male,60+,south,travel,online,shopclues,1,very disappointed with the quality.,negative,31,yes,yes
12544,male,36-45,east,fashion,online,croma,3,neutral about the quality.,neutral,2,yes,no
12545,female,26-35,north,automobile,online,boat,4,excellent product! exceeded expectations.,positive,62,no,no
12546,female,26-35,central,beauty,online,swiggy instamart,4,great value for money.,positive,46,yes,no
12547,other,60+,south,sports,online,amazon,5,fast delivery and great packaging.,positive,56,no,no
12548,male,36-45,south,beauty,online,ajio,2,very disappointed with the quality.,negative,5,yes,yes
12549,male,36-45,north,fashion,online,lenskart,4,very satisfied with the quality.,positive,34,yes,no
12550,male,36-45,south,sports,online,zepto,5,great value for money.,positive,68,no,no
12551,female,26-35,central,groceries,online,facebook marketplace,3,"delivery was fine, product is decent.",neutral,27,yes,no
12552,other,36-45,east,home & kitchen,online,snapdeal,1,very disappointed with the quality.,negative,37,yes,yes
12553,female,60+,west,travel,online,lenskart,4,very satisfied with the quality.,positive,28,yes,no
12554,male,18-25,east,fashion,online,shopclues,2,customer service was unhelpful.,negative,21,yes,yes
12555,female,60+,south,groceries,online,boat,1,very disappointed with the quality.,negative,61,no,yes
12556,female,26-35,west,groceries,online,tata cliq,5,great value for money.,positive,48,no,no
12557,male,26-35,south,beauty,online,meesho,3,average experience overall.,neutral,36,yes,no
12558,other,18-25,west,beauty,online,others,5,excellent product! exceeded expectations.,positive,49,no,no
12559,female,46-60,central,sports,online,flipkart,2,late delivery and poor packaging.,negative,34,yes,yes
12560,male,26-35,north,groceries,online,facebook marketplace,1,late delivery and poor packaging.,negative,33,yes,yes
12561,female,36-45,north,groceries,online,croma,3,"delivery was fine, product is decent.",neutral,40,yes,no
12562,other,36-45,west,automobile,online,nykaa,2,product stopped working after few days.,negative,64,no,yes
12563,other,46-60,north,automobile,online,nykaa,4,excellent product! exceeded expectations.,positive,49,no,no
12564,male,60+,west,sports,online,ajio,4,very satisfied with the quality.,positive,69,no,no
12565,other,36-45,south,beauty,online,myntra,5,great value for money.,positive,66,no,no
12566,female,18-25,east,fashion,online,ajio,3,"product is okay, nothing special.",neutral,33,yes,no
12567,female,46-60,west,sports,online,nykaa,4,excellent product! exceeded expectations.,positive,7,yes,no
12568,male,18-25,south,home & kitchen,online,jiomart,5,fast delivery and great packaging.,positive,51,no,no
12569,other,60+,central,electronics,online,meesho,5,fast delivery and great packaging.,positive,35,yes,no
12570,other,26-35,central,sports,online,reliance digital,4,very satisfied with the quality.,positive,1,yes,no
12571,male,46-60,south,beauty,online,croma,4,excellent product! exceeded expectations.,positive,5,yes,no
12572,female,18-25,west,beauty,online,meesho,4,excellent product! exceeded expectations.,positive,22,yes,no
12573,other,36-45,west,automobile,online,croma,5,excellent product! exceeded expectations.,positive,24,yes,no
12574,female,46-60,south,groceries,online,zepto,4,great value for money.,positive,60,no,no
12575,male,46-60,central,groceries,online,facebook marketplace,4,very satisfied with the quality.,positive,41,yes,no
12576,other,18-25,south,fashion,online,meesho,5,great value for money.,positive,9,yes,no
12577,male,18-25,south,electronics,online,others,4,great value for money.,positive,38,yes,no
12578,female,60+,west,travel,online,shopclues,3,"product is okay, nothing special.",neutral,3,yes,no
12579,female,36-45,north,home & kitchen,online,croma,3,neutral about the quality.,neutral,35,yes,no
12580,other,60+,central,beauty,online,paytm mall,1,not worth the price.,negative,49,no,yes
12581,female,18-25,south,travel,online,snapdeal,3,average experience overall.,neutral,28,yes,no
12582,other,36-45,east,fashion,online,jiomart,4,"amazing experience, highly recommend!",positive,27,yes,no
12583,other,36-45,west,fashion,online,boat,2,customer service was unhelpful.,negative,66,no,yes
12584,other,60+,central,automobile,online,snapdeal,3,"delivery was fine, product is decent.",neutral,64,no,no
12585,other,46-60,west,groceries,online,facebook marketplace,3,neutral about the quality.,neutral,37,yes,no
12586,other,46-60,south,home & kitchen,online,boat,5,excellent product! exceeded expectations.,positive,69,no,no
12587,other,26-35,west,books,online,meesho,2,product stopped working after few days.,negative,45,yes,yes
12588,other,60+,south,home & kitchen,online,myntra,3,works fine but could be better.,neutral,25,yes,no
12589,female,26-35,east,electronics,online,bigbasket,2,not worth the price.,negative,11,yes,yes
12590,male,26-35,west,books,online,tata cliq,1,very disappointed with the quality.,negative,70,no,yes
12591,male,46-60,east,travel,online,flipkart,3,neutral about the quality.,neutral,5,yes,no
12592,other,60+,north,travel,online,amazon,4,"amazing experience, highly recommend!",positive,50,no,no
12593,male,60+,north,fashion,online,others,3,"product is okay, nothing special.",neutral,49,no,no
12594,other,18-25,north,beauty,online,tata cliq,5,very satisfied with the quality.,positive,32,yes,no
12595,other,60+,north,books,online,boat,4,"amazing experience, highly recommend!",positive,58,no,no
12596,female,26-35,west,sports,online,facebook marketplace,1,product stopped working after few days.,negative,39,yes,yes
12597,other,26-35,north,home & kitchen,online,myntra,3,"delivery was fine, product is decent.",neutral,32,yes,no
12598,male,60+,south,groceries,online,snapdeal,1,product stopped working after few days.,negative,65,no,yes
12599,female,60+,south,home & kitchen,online,flipkart,1,customer service was unhelpful.,negative,10,yes,yes
12600,other,26-35,north,sports,online,croma,2,very disappointed with the quality.,negative,8,yes,yes
12601,other,18-25,central,sports,online,bigbasket,4,fast delivery and great packaging.,positive,8,yes,no
12602,male,26-35,north,automobile,online,bigbasket,1,customer service was unhelpful.,negative,25,yes,yes
12603,other,36-45,north,home & kitchen,online,croma,5,excellent product! exceeded expectations.,positive,56,no,no
12604,female,18-25,south,automobile,online,reliance digital,3,neutral about the quality.,neutral,28,yes,no
12605,other,26-35,north,groceries,online,paytm mall,2,not worth the price.,negative,15,yes,yes
12606,female,18-25,south,electronics,online,nykaa,1,very disappointed with the quality.,negative,30,yes,yes
12607,female,60+,north,books,online,shopclues,2,very disappointed with the quality.,negative,18,yes,yes
12608,male,26-35,south,electronics,online,paytm mall,5,fast delivery and great packaging.,positive,44,yes,no
12609,female,26-35,north,electronics,online,lenskart,3,average experience overall.,neutral,34,yes,no
12610,other,36-45,central,automobile,online,myntra,1,not worth the price.,negative,14,yes,yes
12611,other,18-25,west,electronics,online,ajio,5,fast delivery and great packaging.,positive,48,no,no
12612,male,36-45,west,beauty,online,zepto,1,very disappointed with the quality.,negative,42,yes,yes
12613,male,60+,east,groceries,online,meesho,3,"product is okay, nothing special.",neutral,68,no,no
12614,other,60+,west,travel,online,flipkart,2,very disappointed with the quality.,negative,67,no,yes
12615,female,26-35,central,home & kitchen,online,shopclues,3,"delivery was fine, product is decent.",neutral,31,yes,no
12616,other,18-25,north,electronics,online,lenskart,3,works fine but could be better.,neutral,34,yes,no
12617,male,46-60,east,fashion,online,bigbasket,3,"product is okay, nothing special.",neutral,53,no,no
12618,female,60+,north,travel,online,flipkart,5,excellent product! exceeded expectations.,positive,30,yes,no
12619,male,60+,east,travel,online,jiomart,1,not worth the price.,negative,43,yes,yes
12620,other,36-45,central,fashion,online,reliance digital,4,excellent product! exceeded expectations.,positive,9,yes,no
12621,other,36-45,west,groceries,online,amazon,4,"amazing experience, highly recommend!",positive,28,yes,no
12622,male,46-60,west,electronics,online,boat,5,great value for money.,positive,53,no,no
12623,male,46-60,north,books,online,amazon,5,great value for money.,positive,69,no,no
12624,other,46-60,central,travel,online,flipkart,2,not worth the price.,negative,50,no,yes
12625,male,26-35,west,automobile,online,flipkart,3,average experience overall.,neutral,8,yes,no
12626,other,60+,south,beauty,online,paytm mall,1,customer service was unhelpful.,negative,47,yes,yes
12627,other,18-25,south,groceries,online,nykaa,5,"amazing experience, highly recommend!",positive,14,yes,no
12628,male,18-25,east,home & kitchen,online,others,5,great value for money.,positive,69,no,no
12629,male,46-60,west,automobile,online,paytm mall,5,"amazing experience, highly recommend!",positive,32,yes,no
12630,other,36-45,east,sports,online,meesho,3,"product is okay, nothing special.",neutral,28,yes,no
12631,male,36-45,central,beauty,online,swiggy instamart,5,great value for money.,positive,50,no,no
12632,female,60+,south,groceries,online,myntra,3,"delivery was fine, product is decent.",neutral,41,yes,no
12633,male,60+,west,automobile,online,lenskart,1,very disappointed with the quality.,negative,26,yes,yes
12634,female,46-60,central,travel,online,ajio,3,"delivery was fine, product is decent.",neutral,65,no,no
12635,female,18-25,west,fashion,online,boat,1,very disappointed with the quality.,negative,45,yes,yes
12636,other,18-25,south,automobile,online,paytm mall,1,product stopped working after few days.,negative,52,no,yes
12637,other,18-25,east,beauty,online,facebook marketplace,3,average experience overall.,neutral,36,yes,no
12638,female,46-60,east,sports,online,boat,2,very disappointed with the quality.,negative,46,yes,yes
12639,female,46-60,south,books,online,swiggy instamart,1,product stopped working after few days.,negative,70,no,yes
12640,female,46-60,north,home & kitchen,online,bigbasket,2,late delivery and poor packaging.,negative,47,yes,yes
12641,other,18-25,north,fashion,online,ajio,3,neutral about the quality.,neutral,27,yes,no
12642,male,26-35,west,electronics,online,nykaa,2,very disappointed with the quality.,negative,20,yes,yes
12643,male,26-35,south,travel,online,paytm mall,3,"product is okay, nothing special.",neutral,63,no,no
12644,female,46-60,west,books,online,amazon,2,very disappointed with the quality.,negative,7,yes,yes
12645,other,18-25,west,automobile,online,bigbasket,2,late delivery and poor packaging.,negative,54,no,yes
12646,other,60+,east,electronics,online,facebook marketplace,3,"delivery was fine, product is decent.",neutral,3,yes,no
12647,male,18-25,south,travel,online,boat,1,customer service was unhelpful.,negative,7,yes,yes
12648,male,36-45,central,fashion,online,lenskart,4,very satisfied with the quality.,positive,48,no,no
12649,female,60+,north,home & kitchen,online,meesho,2,late delivery and poor packaging.,negative,28,yes,yes
12650,female,18-25,south,sports,online,snapdeal,5,great value for money.,positive,35,yes,no
12651,female,46-60,west,electronics,online,lenskart,2,late delivery and poor packaging.,negative,53,no,yes
12652,male,36-45,central,automobile,online,paytm mall,1,late delivery and poor packaging.,negative,63,no,yes
12653,other,60+,east,travel,online,lenskart,3,"product is okay, nothing special.",neutral,47,yes,no
12654,other,36-45,west,groceries,online,snapdeal,5,excellent product! exceeded expectations.,positive,2,yes,no
12655,other,60+,south,fashion,online,others,3,works fine but could be better.,neutral,21,yes,no
12656,female,36-45,central,sports,online,flipkart,2,customer service was unhelpful.,negative,45,yes,yes
